syn_id,model_name,has_front
3001627,dd0eecbd7ad89b2563e7eea06f1f07c8,1
3001627,c5ee6b77f9f84adeed52100e321c9f3e,1
3001627,8da97531717192fc3215145fdcd9052,1
3001627,a374415a1ccc05aa283b00891f680579,1
3001627,8ff4ba87d700054546992ce9fde1b2c2,1
3001627,ee8208e26cffa9f8ba208e534614d8c0,1
3001627,341ecb71545d84835ecd29875b6f0d44,1
3001627,8f1e882bdc10f54955f46d55537192b6,1
3001627,e0311d577cff9d85f6ea7461c0aa61c3,1
3001627,fac321238dc8637eaa7cb30470f3273c,1
3001627,1e44e3c128b667b4fdef1c01cbd4ae0c,1
3001627,c747e6ceb1a6faaa3074f48b99186254,1
3001627,c487441af8ac37a733718c332b0d7bfd,1
3001627,1b90394dae690dddb53be07817c1dd99,1
3001627,beae73bea87f36a8f797b840852566c8,1
3001627,955ee3a20ba242414580ed619ae2daa1,1
3001627,434405216f00c9654b0375f3afdcad10,1
3001627,da292ce4ccdcfb2c842c47c8032438a1,1
3001627,cb5f7944ec02defcc6a2b7fc00a47507,1
3001627,ca05bd1afb0ffeaf6b9a484dedfb7d25,1
3001627,639a10b856336f1fff2c92c2a4f65876,1
3001627,10d5c2f88b60bbf5febad4f49b26ec52,1
3001627,ba33781b222ca9346e23a4fabd87b2c,1
3001627,6434921f88bd48deb0957d845ac33749,1
3001627,47a45ce9fb219083411e8b42940aba04,1
3001627,5a30a8edad307d8b04cb542e2c50eb4,1
3001627,bdd57499bf64fab6bf80985a99195eb8,1
3001627,6aa1ac5d377261d1c2fbfa4bf3252b56,1
3001627,44b0b359d2eab610c2a3b7c9bad24907,1
3001627,1022fe7dd03f6a4d4d5ad9f13ac9f4e7,1
3001627,12c2b7080b07146a9d4d5dcd2cc33826,1
3001627,94c8b873c9214a726e18d8b0769ce75d,1
3001627,6b64af50e21c0006f91663a74ccd2338,1
3001627,758173c2c4630eab21f01d01c8c9dec6,1
3001627,386b2caac16694edbab0cb5a4ccf2fb2,1
3001627,a2eaec61c28670a459b42406a4cdc4b3,1
3001627,c73d63f9080e84a91b17743c18fb63dc,1
3001627,cb17f1916ade6e005d5f1108744f02f1,1
3001627,215e557db4c4bb5d837b757304479228,1
3001627,e5b8d52826245f3937b2bb75885cfc44,1
3001627,d581539aa6d5c2ec7709fbdff3d15bf9,1
3001627,c1c0b3d35cdef5e2f51fa0238791f5dc,1
3001627,72713f2b894ad2846d16cefc94cf3648,1
3001627,13fdf00cde077f562f6f52615fb75fca,1
3001627,eb7c250519101dc22f21cf17406f1f25,1
3001627,8e2b44ec14701d057c2b071b8bda1b69,1
3001627,3469b7f0709ed90ac681404257d94ad9,1
3001627,8e76d0002b592ef91663a74ccd2338,1
3001627,4d6f35e7eebab44e2c8a86aeeb3b996e,1
3001627,ecbb4e4665c7fbb45613f5c2df1029a,1
3001627,e93649e36377a12050e52c25df21b57b,1
3001627,cee5c4ec2b284e7317b431cae0dd70ed,1
3001627,6446846bd5cc3cef5b4aea6c98f52b6e,1
3001627,4dde5285971f0b73ba4ec8b7deb104ae,1
3001627,5bfb8edf221c7b0e84edfe802bb43dcd,1
3001627,59529dfd60b211a45277f07057e8ce87,1
3001627,a8c0ceb67971d0961b17743c18fb63dc,1
3001627,d274fc14092387c1e17e1cb731e2fa4f,1
3001627,8a9630332c2cb42644ac83b3e97ad658,1
3001627,98e1936d3f25389bc3c6a889ee0bd115,1
3001627,d8592dc28b9f0afa387379bbd607d69e,1
3001627,37e2b82d5e9dde21cbde89e0c48a01bf,1
3001627,daabf4a2afac24c97eaf5bcc4a8beb17,1
3001627,384dc36226d1d4deb7f1aaa55af02518,1
3001627,22bee1d9c6357b295493ccf8f26ab2c,1
3001627,b4ff370c931ce57d1705b902738021f,1
3001627,c4912ddaf24ee0fe7ea88ba060407992,1
3001627,7786f1205337093d6051d49e4b21b83c,1
3001627,3aa41731c9bde97796d5112fb101f3ce,1
3001627,6b00fdf6062389ad738dd0d3509c7e47,1
3001627,d36de0f850783d8fd6b3090036b71698,1
3001627,2aa122c56910bad8fb0eb7e753c06942,1
3001627,adc76ddfb1d619a25dc3653f8341633a,1
3001627,7740fa5979753c734209d14d674fb332,1
3001627,8e1d232ce609392ebd8eb8ad250e5135,1
3001627,40168f46019eb867be7e1d42d63ca9f0,1
3001627,5da5cc7b5a6a9d6f433334f7dfc6c30a,1
3001627,263cb748cb81e69cc329e2758ab09ecb,1
3001627,267dcb267138fc92c242632b2a8c3129,1
3001627,a8dd9990ecd74c45435897641a7ee684,1
3001627,690f208bc221e05d6c891822a43c9279,1
3001627,7ff2f20512e7ce8e572f8e1c1caad99e,1
3001627,f1a1bb6ad29d703078d928ba1c4a6f75,1
3001627,8b4b176d9393676d5e1f306d831137e1,1
3001627,768ea32d8303095bfe6f9308e75765b1,1
3001627,3dc252fd90d82b18c9be65dfbd21428b,1
3001627,da7aeb7a73f298329940c34828c5731f,1
3001627,5e3cf3c40c6bfc0471a782a4379556c7,1
3001627,79030f846b4dee0f9d709998b2d6e774,1
3001627,5bc916f8b9d0a7c6b40f0ac0fb9a650d,1
3001627,31fc10f348cdd2f77f754cef9da1323a,1
3001627,6e1fbf46f1d0fb73d8cc7a9b2448f97,1
3001627,53f01d977de993442ea98d69e91ba870,1
3001627,5c92b3aad6c462514b3c42e318f3affc,1
3001627,117c0e0aafc0c3f81015cdff13e6d9f3,1
3001627,ff2223a085d32243696b74614952b2d0,1
3001627,56cf253d14abfeb92c528d33bca1ac2,1
3001627,b10dd8cb211b26ba98d5fc0473d00a1c,1
3001627,7521f2a08fae96a7666933f2248e8d9,1
3001627,59907bb6aaa7afeec283ca2c9df7372d,1
3001627,2d51bd678668a0f182db9fca4b68095,1
3001627,1b7bef12c554c1244c686b8271245d1b,1
3001627,c2180f4b2d79f55cee30e9904f2fffb0,1
3001627,3622d983fd6d7b98e3a73d090627e9ba,1
3001627,cb867c64ea2ecb408043364ed41c1a79,1
3001627,e6daa4f9485362aa37ecff2686b754f4,1
3001627,2952ec189e993eeb17e114a7b3c6fb1,1
3001627,6ae8076b0f9c74199c2009e4fd70d135,1
3001627,1033ee86cc8bac4390962e4fb7072b86,1
3001627,e017c5c8562ae50882eddefc99ebacfd,1
3001627,2cf960825840947aa903b9ef0ae7fb14,1
3001627,e967ee5f0790d685286e59f068d9cd0e,1
3001627,236f75a784ed58d62b3e9b6eb52d35df,1
3001627,95e5f6e550761aefe65b629e4a22f51e,1
3001627,d9fe499372f2156fc0d328376073b25,1
3001627,d868b5e696c362b9ae23680cee12f145,1
3001627,8cca53295cb61e878d3e8783b997c75,1
3001627,7788afe9baeb2410e8e9bfe58361d5c,1
3001627,b38d05caee69c7ac8fc6229eb64e56a,1
3001627,13c18609602e4ced37b2bb75885cfc44,1
3001627,69e591a9769e03012c528d33bca1ac2,1
3001627,8ac2d831ebeab4896b7c7aa09852a4e0,1
3001627,91b738d40201bf18a413908c0e169330,1
3001627,b07c1560f5c3bf20525319ccc5eeb31d,1
3001627,35d62c8a02fc15b1a2c5a50ad2499011,1
3001627,2e37697d32d085415634c21965ee6bab,1
3001627,be9ced795316066f38620af15fa7e604,1
3001627,2a8b0d30928d3161f7b783634bf3f92f,1
3001627,4e5c18c87a10f050e7469a3f8248f48,1
3001627,a5898fefb1733333a82b0d8d157287f5,1
3001627,b0c70ce8427da34d98e0d1738edd4f19,1
3001627,8f0deb6b599006a22cc460e9d064e57d,1
3001627,f112035c6413080a664b3b9b23ddfcbc,1
3001627,39825fb4341ebd1ccb002c1e2b5fc68b,1
3001627,9e14d77634cf619f174b6156db666192,1
3001627,1b81441b7e597235d61420a53a0cb96d,1
3001627,3b472a135aefdc2943a0e2e54f038a60,1
3001627,3b57aac4b7f4b9f52d19175e7d19b7cb,1
3001627,c4170208c9586eb63c2247b30d3fc073,1
3001627,2499541ace317cbb8cb5d9909aeb1309,1
3001627,fa8f7c225d3b9f1def4a09e7eb872bd9,1
3001627,20e71125748a11bc3c65ef99d4b819a4,1
3001627,6ad86f428cd45b5b258d4ef9a9977ede,1
3001627,a1e414f0380b7b9e1fc1bfd241d8d6a,1
3001627,1b938d400e1a340b17b431cae0dd70ed,1
3001627,5e907bb5204ec4a9a16baf954c1d99bc,1
3001627,75b9ddc5017a5eb137f8f3a1ea8633a9,1
3001627,fc7d038dc7fe2911a75d03186a0409e2,1
3001627,9db1302f2fd980cf3cca2657c9d0b9e4,1
3001627,898dc475a4f36d0d35836c728d324152,1
3001627,9adb6a665f99addc8a4fd70ea4c8b4d9,1
3001627,fb0c9739b5bd880ec15f2f972dbc5c17,1
3001627,e1ab1f421891fb01f302352a74d4e413,1
3001627,51c858aec859bafad1e274d497440a3e,1
3001627,570ee99e247c6cb0492d9da2668ec34c,1
3001627,3ccc4efe519087c470ef1a9d40467de,1
3001627,800f60058f12a5243c2e0b170f2ad8bc,1
3001627,5cc0b0e0035170434733824eae5cd9ae,1
3001627,65b8c99a5ab7eb0492ea5a71c9e33093,1
3001627,ffa6c1a509986a5676708f8dec712a28,1
3001627,31e59dcaa15f2599a52abcb0c06a3598,1
3001627,8afad2d7f30c9f02ebeb1e6a8111f53,1
3001627,e5d285ad477a33a27eaeab1f0c9120b7,1
3001627,4966ef665c6ed17d4240438e2a9161a,1
3001627,5e44499940fc3dbe57a847db7547c1f3,1
3001627,ccea874d869ff9a579368d1198f406e7,1
3001627,2de10784fa2655d6ad01ec966c80ac91,1
3001627,2c052f5541d4d5689b2d7f86be5d0083,1
3001627,485831d92925bf03f3d7c13662c10792,1
3001627,a89450b61d786e4d115013480320769f,1
3001627,1157d8d6995da5c0290d57214c8512a4,1
3001627,eb59a4b8deddc6f659fe320c015eae2,1
3001627,3297a632aee6ac55dbbc9440457e303e,1
3001627,f35abb8246614d7ff38854b09cdc7cc5,1
3001627,5a61caff5d5b3e22424f8f8e828c9ab9,1
3001627,f83f1cbaf6c41a5db04cb542e2c50eb4,1
3001627,3cf6db91f872d26c222659d33fd79709,1
3001627,9b82e2d4714b97827eaeab1f0c9120b7,1
3001627,41396db6d7b550a411f7226d5cab1e9,1
3001627,428bd9c7c8a0a6bc7ff6ace05b36a5,1
3001627,bb8d64bab582c3f324e55bc028ee0805,1
3001627,fead8d07aa53de5871c3cf047830ec1f,1
3001627,c97b5b80a24030ae70e99aac955544a0,1
3001627,595379651cc8199abf3c0fb77f1e5110,1
3001627,eb23621d7ac1094398e0d1738edd4f19,1
3001627,90cae938e34b11a429823c412ca4576c,1
3001627,5609756359a6dd2c1933ffef19678834,1
3001627,e908c290fb506f2e19fb4103277a6b93,1
3001627,fb5ba735ef95fe417ca68e217a316e15,1
3001627,e777e42470ee9bf270ae142beb408e0,1
3001627,209a904959643d0eba7afe602821e0d0,1
3001627,8e664a0bcaf9d2a45ca1aaa0789db621,1
3001627,2195099b0295f692afca3357bb07ab96,1
3001627,faef9e4cff5fa61987be36ce60737655,1
3001627,9d961de6d462a7619fb4103277a6b93,1
3001627,854f3cc942581aea5af597c14b093f6,1
3001627,288143f68d5b9f7462acff507939719,1
3001627,fdb00b6e3c3a8c6e9e7154e1e649e020,1
3001627,ed9d0bf4b699c2e86393e0168650b62f,1
3001627,2783a969fa42cdecbe31379a5751d820,1
3001627,9df79431f16cad05116162acefe23592,1
3001627,3e973b624578fc89b76e29c9c43bc7aa,1
3001627,dec4d499ce2ff518dc732bd0305fe3a3,1
3001627,8e945aa01bbacf7c3fbe480a485feffd,1
3001627,efd07df34c1f73cae2367b9e27f16a71,1
3001627,86eeafeae817263414038d588fd1342f,1
3001627,bf37159b9ca55259e6fe3612af521500,1
3001627,225ef5d1a73d0e24febad4f49b26ec52,1
3001627,bd0918d75e22cbf9febad4f49b26ec52,1
3001627,271012d5de261d08101accd22c701b9,1
3001627,f2c1f929f451753de4ee93147efa8cb1,1
3001627,9663b0a707ba9753983e0ae0e9b98f24,1
3001627,60d11f54c4d3e1d856232348d1bf86cc,1
3001627,56d06d2b12a40bebdbbc9440457e303e,1
3001627,49c955a80749d2e1a5ffdf44ff86b795,1
3001627,54e2aa868107826f3dbc2ce6b9d89f11,1
3001627,ce9cedc58c77aab4b5a19b1840ec7af,1
3001627,7212f652dd37232a80360680c1602c7d,1
3001627,94ef9a352eefe9455ac8254dd793f590,1
3001627,cef1883847c02458cf44224546cb0306,1
3001627,cdc2a53559d3db78febad4f49b26ec52,1
3001627,a1e16e59abc3fa56bf0788e630e3deb,1
3001627,7bc3dbe5a36791cb451e78cdde0ba44f,1
3001627,3f55eca70a6ad5dfb4f2d409b6697059,1
3001627,97326604c5fdff1febad4f49b26ec52,1
3001627,d66cc87c717c15f57f0839ffd260627e,1
3001627,fcfb3a50acf5e83ecc0484ea4f50062,1
3001627,884a239f3dc6a91cad484915511ccff6,1
3001627,76283716a2c6586e266d673a6188bf4c,1
3001627,9b27e1b557a5e499b01c58badc8bbc39,1
3001627,d015bbb45833955537b2bb75885cfc44,1
3001627,2e5e60f57621c1e7480c54eaada840a1,1
3001627,2759711dbb8b66ce66e463776e370597,1
3001627,6501972156717723e8b2b8dc0c816caf,1
3001627,7d4aff5680062f0b1143841839c8c312,1
3001627,6015aaa9ef170d9bfdef1c01cbd4ae0c,1
3001627,3e34987bd5e7cf0e6c5cd45aa112726,1
3001627,60637687ad5682ef2b93a65c5f642e3a,1
3001627,4f0fc7761771d073fe2cac60a76c70a,1
3001627,a14880ecec87a82bf9b9977a2406713a,1
3001627,fba62693a28b2e4c43f1c519d66bb167,1
3001627,8af802214afcb014bd15bdbf03199e85,1
3001627,6a8f1dd7e0642ca4b367a648e9b173ab,1
3001627,95d6aae8728a0aed70e95b2fd46626d,1
3001627,55192bc667582ebb83d21872be197422,1
3001627,5a460cb21fb55f639f73340130af944,1
3001627,8c76176c82e3e42d283b00891f680579,1
3001627,342d41101756553eb3ad032acba61b79,1
3001627,1fe33fe022779bf8b0957d845ac33749,1
3001627,33617cc89afcf169e6543556f230fe9c,1
3001627,892d8090f05c136dd93768e7b9b1eabf,1
3001627,19f597c6dbff03c114038d588fd1342f,1
3001627,5b27b7cc16d2b25231f8120b4da8e523,1
3001627,f3e50f6d0b7b293035836c728d324152,1
3001627,3dc79f23cd284bd8ece416489129c313,1
3001627,26e8033e59a3adf6bb53a6a5f5051240,1
3001627,3d66c60796d59662ea693790a1608aab,1
3001627,328685b8dd3a7353bfde9cad2b5fdc64,1
3001627,73d534b85a1416eefba3e6a55f280fd,1
3001627,e3eb5422bda98fa12764cfba57a5de73,1
3001627,2ca81da56f941624191c3762b497eca9,1
3001627,752102fb466042576a63d6c64bf6b56,1
3001627,9894e30c8c7f7e56eaf35c5a2cc7d71d,1
3001627,643e55c58a248949b24e615f75a5a1bb,1
3001627,cb7a4324fdfa690e96dd43aa0ec847c9,1
3001627,99a4ced5a15438131ff008919d662aea,1
3001627,5b1744a03be753cf3ccbceb68fb352fd,1
3001627,5ab321d70991c94d780bc2708a85ba9a,1
3001627,d14d1da1e682a7cfaac8336231c53cd1,1
3001627,11c9c57efad0b5ec297936c81e7f6629,1
3001627,ecb53ab8eeeb43d31246538126da07a8,1
3001627,63b5ef650f1020eb7fa0ee8efe00d1ee,1
3001627,2aacbdaf7dfbc5adb1a98fe8994d06b6,1
3001627,9058e82b6cd496891e481c46590219a6,1
3001627,ae3b4195dfa9779f89e49c5729fd5d6c,1
3001627,b431161712ea348cdbbc9440457e303e,1
3001627,a0d662f047378406a39cf424b6103cce,1
3001627,a7dbbe66942a7b7c40ef1c8b63a628f9,1
3001627,3757a60634d134da35836c728d324152,1
3001627,4138f85b00b53185dc3653f8341633a,1
3001627,fd3759f684abe981d85b29704f5fc7f2,1
3001627,1c758127bc4fdb18be27e423fd45ffe7,1
3001627,e984974d54645e8328c54e8f8953f499,1
3001627,18fe5de83a17c6b5876b399a99a15c0f,1
3001627,db86d16a95437f3898cfd47a860803c5,1
3001627,685f2f19452cb973e98f4318c324e998,1
3001627,d810a38ebae55007eaeab1f0c9120b7,1
3001627,5fe56a4a9d5508c3b2373df00b89e5d,1
3001627,b89cbb45476e94a5e65235d5580cc3e0,1
3001627,da160f272c6d77f571a782a4379556c7,1
3001627,53675c4bbb33fe72bcc0c5df96f9b28e,1
3001627,bff224175aed2816597976c675750537,1
3001627,ca01fd0de2534323c594a0e804f37c1a,1
3001627,5d9906be39e2ee012f24668c019c448f,1
3001627,d64a812bb87a822b8380de241b5e0725,1
3001627,5c8ea11840795cb5f1783a44a88d6274,1
3001627,751342c7107c86f0fa9e9ca2723d9727,1
3001627,4ccc0a3cc38c41af666bebf1a1d4e946,1
3001627,8f4d7de6fef55f99232ca089ddf0305,1
3001627,d9aa42439dc6f1b1c63608961819b578,1
3001627,d4d18aea46db0b4d42e792292462a0ce,1
3001627,f7e1a17728ea76dbc6bcadaedba80eee,1
3001627,e9e224bc0a0787d8320f10afdfbaa18,1
3001627,e98fc1a9b608a0c1a8760470bc8702f6,1
3001627,4e9d664144f4249d8957917d005717e7,1
3001627,e2dbad7996e7e13430c589758b4b5646,1
3001627,43db37a72cbe0f5d4ef0f56ac2c64e7f,1
3001627,cf391bbecf5926ecfe51dc4aedc63243,1
3001627,d7c9ad0bb877b0796c9d2c8251e6074b,1
3001627,faeb171add09f98cc8687ff9b0b4e4ac,1
3001627,d4d9b991ff7d31e8c8687ff9b0b4e4ac,1
3001627,2bb65d6612027f18591999955e20a6d0,1
3001627,86b6e539e72be6d46fa0ab61d9f9d96d,1
3001627,88042e6d331ffba0f63e8e405d49b8ce,1
3001627,3d9dce1953180fe6f9c9f9697d1ec60,1
3001627,da1ef4e9ccbfab13b3234e0da44b11e4,1
3001627,20cbe565f98b4dab40ef1c8b63a628f9,1
3001627,c12dc91e3564d8e3473f10e6caaeca56,1
3001627,4cc4cb9b533e8b84b04cb542e2c50eb4,1
3001627,3ffd794e5100258483bc207d8a5912e3,1
3001627,33587d34aab902057add36d8e31831ec,1
3001627,8ad35dbc44f40be1492d9da2668ec34c,1
3001627,975d6db745442a755634c21965ee6bab,1
3001627,30f862f46bd96da835836c728d324152,1
3001627,dfc85456795d943bbadc820495ddb59,1
3001627,6169073a194742c5a7de7deb16b90a60,1
3001627,d04d854533d618fbfebad4f49b26ec52,1
3001627,ce95fa90122dd67e5935ba184b9bc177,1
3001627,cfe139c0e8b8cfdae342bce0d924820,1
3001627,1c173d970e21e9a8be95ff480950e9ef,1
3001627,b6ff694af011b45f4f52551bb6d0494,1
3001627,bdbf18aefa5b980585b479b317175b55,1
3001627,8ec79ed07c19aa5cfebad4f49b26ec52,1
3001627,fad907934656c52ba1abaa6eee3840a6,1
3001627,7a962a612d7cd0feb7611322d07bb05e,1
3001627,645022ea9ce898648b442b160bcfb7fd,1
3001627,a469bcecc0a03db7d40dff3e049589e9,1
3001627,36a2d17d63dc83f983c05814b11dc86,1
3001627,6e9b9e6dbef7d1d219fb4103277a6b93,1
3001627,a3cb39c5271c3232feec1f13d2353f3,1
3001627,ee484fb2c1e4e611a0dcc52ca811e565,1
3001627,bb13760fd1e2dc182d19175e7d19b7cb,1
3001627,34b1b2ee54ea314486a1cb4b695edbd9,1
3001627,b7a04fb7a5fb790d96626c84a010ee5c,1
3001627,944a665e765a13ee6d7db84fa3ca3146,1
3001627,b2c35c8b748491a1684b7bc3f8a9aa55,1
3001627,4841eb9b6b15d037dfd20491defa4a70,1
3001627,68dc135cd4671aeaff74317afae0a323,1
3001627,f0f04644e071d9348ca588a3264b9f86,1
3001627,3df44d30265f697e7e684d25d4dcaf0,1
3001627,ed6bc67f247a5aa3e43df8c9a38bf11b,1
3001627,74500999671b4c99d7bf6fb68df7f786,1
3001627,341a2d3df9800314fa260f4362cac599,1
3001627,434512cad2c10e09e8b2b8dc0c816caf,1
3001627,cb6ddcf169bb7a0aa9bdc22a1e02e82,1
3001627,1efb3d9f1cd2499c5339eb67f6086a2b,1
3001627,e26ac9cc4c44f8709531b4e1074af521,1
3001627,6a20911ef197f358efa66822a012535e,1
3001627,ef4f9cd2b498a10a614871b18a2b1957,1
3001627,e4ac472d21d43d3258db0ef36af1d3c5,1
3001627,d50a49368f5d0e7c284432ce2f42f498,1
3001627,46cb1e740cf6e9ec7ea88ba060407992,1
3001627,6c25a321d75405aafdef1c01cbd4ae0c,1
3001627,e4cc5cee7b011df316037b4c09d66880,1
3001627,44c5b57d406c663403f064eb1ac2f31,1
3001627,3318f55fdfb9a132f83ac1589b0e94a6,1
3001627,d0bb642e810bd2fea6fee8e2140acec9,1
3001627,9ab888a92d73e4d4a6ffec31b6fb775,1
3001627,a5eea0cf3865da9749fb53621b8edde7,1
3001627,c04c5b7d68b4e6481a68dda91fe5259,1
3001627,250ffcc789426a255f46d55537192b6,1
3001627,a75e83a3201cf5ac745004c6a29b0df0,1
3001627,455829a425b5f919fc93c3b1c0fca400,1
3001627,4913388a4c94547a81806e3880250dff,1
3001627,82ac145a471e406f35836c728d324152,1
3001627,99c8513bc738a21d440d6814caa3115e,1
3001627,5ffc415d0cd8bf1d86db7993cf8d36e1,1
3001627,4a86ad0d870a55e82058afcc28d23393,1
3001627,2d4efb02b4369af2473f10e6caaeca56,1
3001627,956dec7d9cb7d078a9fe51c710ac111b,1
3001627,c55077d0b8fd893fdc4d371eb87a65ca,1
3001627,a8d357344e421ff21e12bb4aebfe8421,1
3001627,fb381061e67388ba80360680c1602c7d,1
3001627,96929d658ba1a01211ffd7c4e1c9d12b,1
3001627,8ecb9191ec41785b351d9ca36f76b95,1
3001627,5d346bdb7db27accf3588493d5c284,1
3001627,63d45791c56483bb2662409120160a57,1
3001627,b2b359d7ce583ce5ed105888ecf0e97d,1
3001627,7c68894c83afb0118e8dcbd53cc631ab,1
3001627,8e2c39986badb61e6fe3612af521500,1
3001627,6a8e63f10bd6736e713decb1a0563b12,1
3001627,d6ac690c293a492d2d2a5d4c4022b4c6,1
3001627,4fdcd44fd622400a97fe55e7ac43b9fd,1
3001627,758a68f80f0754f14a8a0ee8b17f83bc,1
3001627,c9d5ff677600b0a1a01ae992b62200ab,1
3001627,9e08476e458e21519fb4103277a6b93,1
3001627,1e15f238da6b4bc546b9f3b6ee20ff4b,1
3001627,a021adf9bdfdcff68d12adb6778d2a90,1
3001627,1bec15f362b641ca7350b1b2f753f3a2,1
3001627,8ec247d0e133ad3ce922ceea1248b9b0,1
3001627,447e5db7c84797272127b77d9c9dbf6a,1
3001627,e28c5e90a01027bb4e83b37723b7fdca,1
3001627,e015df603fbf0852f58087d377226538,1
3001627,a91b2c89e543a4b3aa3d970c5602cd4a,1
3001627,4aa9b5829edec8ac4671d97b0fd17f51,1
3001627,9189415b98c9981cc2b6cd34eca9d8c1,1
3001627,5c027016e14cac15ffff2fb60b0d6e6,1
3001627,5932d26671d104d76370a012706ac174,1
3001627,e62b187f6741283bd8f27b2e727c3511,1
3001627,3de9a7a40851ceb971a782a4379556c7,1
3001627,da6cbcac794d377df9111ef49c078dbe,1
3001627,966aaab0434c950cd7f7a4c4609b0913,1
3001627,98f42a66467c264377fe1aa9b41a89c5,1
3001627,21e5fb7e2de735f490ad276cd2af3a4,1
3001627,5b0dd54eced22552b283c8c7333d797,1
3001627,73cf718c453779fe346b7e70ad2e57d8,1
3001627,32788564558e513f7628281ecb18112,1
3001627,6f36520144753550f91663a74ccd2338,1
3001627,1c6eb96eab5e75b67b79156a61ad4c01,1
3001627,d07675c29d0bd535580b0de4af0eb56b,1
3001627,6fcb8bf770b8606697e2a21b8bc2d948,1
3001627,9a711bb7070ae88de948e3d64826c640,1
3001627,d5439bb962c3cc8579170a5f8beda902,1
3001627,5ed72ca90351b0c4d5b24cafb84903c7,1
3001627,26d98eed64a7f76318a93a45bf780820,1
3001627,e065edba45aee481490ad276cd2af3a4,1
3001627,c8963b0930306a61781cbff504e4168d,1
3001627,971539fb57b476d5c40593250b73d0c7,1
3001627,a122cf5d1e23e88d72a5c49c981e6593,1
3001627,fd9b63c23342e57045b799df37b9f05,1
3001627,19a3ac2ec0312e13c8687ff9b0b4e4ac,1
3001627,730a4d879380fc78990561fc34164364,1
3001627,8f3c91049838cdf2b04cb542e2c50eb4,1
3001627,24b5aa5ca592ca5764945fb936667f89,1
3001627,3f5fdc05fc572730490ad276cd2af3a4,1
3001627,f3fa7bd00b76f6a87a8a6b9421844d96,1
3001627,209994649e7fdf052ff84f70e18e9c53,1
3001627,51adac207965e93559f8e31ca87c470e,1
3001627,c44413bb705968bb71a782a4379556c7,1
3001627,18fd8342fa5d1d4f5268b70948af88b2,1
3001627,24445a532ce3e18f7b5f4d129cc2873d,1
3001627,b1a30ad2706247b53c5f24f851caaab7,1
3001627,71b1134533fb33f489452a0032ea575,1
3001627,9dad5d3a04753f69febad4f49b26ec52,1
3001627,e862a41f869a4274ac7f1a00b76bd166,1
3001627,69709cb300ae3784ee72e5c46412e9a7,1
3001627,9e0a1e2857b13b5853353c404519f02f,1
3001627,6ecec258a1b6fe2a6fee8e2140acec9,1
3001627,86a25532f255728fdaeb838d0771f3b5,1
3001627,377fbf95d0d5e9eb90c9244ba8c4eaae,1
3001627,f128d707527eb10cb04cb542e2c50eb4,1
3001627,5f355e2a9fa2f0db4b3c42e318f3affc,1
3001627,4fd4cda3d713bb29c8687ff9b0b4e4ac,1
3001627,c5637356cfc865b33ad3591a780fa12b,1
3001627,7ad6cfc9aa35aa058573c953964a33bf,1
3001627,478074fa4b2b604b6c0c723d8da50cff,1
3001627,23c4d774910c9ce03c832f0140db42bc,1
3001627,6af8d7bfa508b8d23759750e8db40476,1
3001627,1e53d84e48bb7d25febad4f49b26ec52,1
3001627,50aa55467c87774b7215a1e3ffbff428,1
3001627,a564c8a43f6a7ba5199f2eca998ded6d,1
3001627,a1f46215051dec0871a782a4379556c7,1
3001627,ff793ca32407b2022a54a8462d1ffe9d,1
3001627,379f0efc898d7a7e9fe74a48bbc553d7,1
3001627,a7e33746f41cd181e258d1c3e7302e7b,1
3001627,7553af75b08b6a87eaac479593c9ad1a,1
3001627,8da327a8eea887fd492d9da2668ec34c,1
3001627,26ab589f6838edc99ae676623bdd3284,1
3001627,22ae801d650a1e3d492d9da2668ec34c,1
3001627,b70600293bab55c0593ebeeedbff73b,1
3001627,a3c4bd89e7570dcc6204511a506beabf,1
3001627,7d1a9d6a3297ab853e02e5116c35dcd3,1
3001627,bdc58ca6d411823cae786e8787e8886a,1
3001627,6d7a7f4660e49fd130cbbda41991e4d0,1
3001627,de351bfde19253af54a7a6750196c608,1
3001627,ca9023f1c44aa7db82390c5f604e0d9b,1
3001627,e4ce4c2a3709855450064625270cfef,1
3001627,1166b15756ed9b8897317616969032,1
3001627,f979d2ead3517a67f20b781026d21763,1
3001627,78779361a406474db516c05d046e8e45,1
3001627,21fb308ca737174e22f2f93459bd863e,1
3001627,9e9dc51a4e0db2e4c3bd24f986301745,1
3001627,587d174c5f2b19c1d7e48afa5cc5db41,1
3001627,9841030f427150567dbe6b236c44c533,1
3001627,3895b96949fd81c5f07fee5fc5c45ee2,1
3001627,682bbcd00c5287a39d365481aaba80e,1
3001627,90bbf2bd1acca50fd684faddec3c0090,1
3001627,be5df38dc7877c13c681404257d94ad9,1
3001627,cd9e22cfd389e5d9d330ae3d046a415c,1
3001627,9695267b69d145dea14bb1d7e401bf06,1
3001627,e3394ec3b63fdc255d59dae8d8b300a8,1
3001627,736630a749935489f78c99506bdaf97d,1
3001627,212e266cab46f1dd5b903ba10d2ec446,1
3001627,f5e5ad69111b96646d6e68ce9f2601c6,1
3001627,baf3304f1352fae41c6aa36e5af1449,1
3001627,5a10fc10de7bd8cb8bd24d13dcc47e64,1
3001627,6fd7e0881e4148a238dcf62407724e73,1
3001627,8c3a4f26d6ea2c864a3bb1a89bb7ce84,1
3001627,269698853d294f595761a0b53ed37cec,1
3001627,46dfeffa91719044de2bbe257d2639e3,1
